,Unnamed: 0,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,Replicates,Reference,Comment,try_Snippet,Source,Accepted_Name,Accepted_Species,Accepted_Species_ID,Accepted_ID,Accepted_Rank
41506,170453,443,The China Plant Trait Database,Saurauia yunnanensis,96854,Saurauia yunnanensis,2763527,25619594,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,adaxial,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:adaxial,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Saurauia yunnanensis,Saurauia yunnanensis,905189-1,905189-1,Species
41524,170607,443,The China Plant Trait Database,Smilax hypoglauca,71547,Smilax hypoglauca,2763529,25619856,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,terminal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:terminal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Smilax hypoglauca,Smilax hypoglauca,541513-1,541513-1,Species
41556,170843,443,The China Plant Trait Database,Toddalia asiatica,54436,Toddalia asiatica,2763532,25620260,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Zanthoxylum asiaticum,Zanthoxylum asiaticum,77194041-1,77194041-1,Species
41605,171300,443,The China Plant Trait Database,Acanthus leucostachyus,73364,Acanthus leucostachyus,2763538,25621035,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Acanthus leucostachyus,Acanthus leucostachyus,44881-1,44881-1,Species
41619,171382,443,The China Plant Trait Database,Alphonsea monogyna,2896,Alphonsea monogyna,2763539,25621177,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Alphonsea monogyna,Alphonsea monogyna,72000-1,72000-1,Species
41691,171998,443,The China Plant Trait Database,Caesalpinia coriaria,9030,Caesalpinia coriaria,2763547,25622225,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Libidibia coriaria,Libidibia coriaria,1010207-2,1010207-2,Species
41700,172075,443,The China Plant Trait Database,Capparis fohaiensis,211525,Capparis sikkimensis subsp. yunnanensis,2763548,25622356,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Capparis yunnanensis,Capparis yunnanensis,146888-1,146888-1,Species
41938,174149,443,The China Plant Trait Database,Smilax zeylanica,50596,Smilax zeylanica,2763575,25625878,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,terminal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:terminal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Smilax zeylanica,Smilax zeylanica,541966-1,541966-1,Species
41942,174153,443,The China Plant Trait Database,Smilax zeylanica,50596,Smilax zeylanica,2763575,25625888,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Smilax zeylanica,Smilax zeylanica,541966-1,541966-1,Species
41956,174303,443,The China Plant Trait Database,Terminalia myriocarpa,53732,Terminalia myriocarpa,2763577,25626140,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Terminalia myriocarpa,Terminalia myriocarpa,171264-1,171264-1,Species
41965,174380,443,The China Plant Trait Database,Tetrastigma planicaule,64993,Tetrastigma planicaule,2763578,25626271,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Tetrastigma planicaule,Tetrastigma planicaule,870611-1,870611-1,Species
41978,174461,443,The China Plant Trait Database,Uncaria laevigata,397367,Uncaria laevigata,2763579,25626412,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Uncaria laevigata,Uncaria laevigata,768268-1,768268-1,Species
42352,177673,443,The China Plant Trait Database,Phrynium placentarium,387146,Stachyphrynium placentarium,2763621,25631852,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Stachyphrynium placentarium,Stachyphrynium placentarium,50425772-2,50425772-2,Species
42379,177904,443,The China Plant Trait Database,Pollia thyrsiflora,368385,Pollia thyrsiflora,2763624,25632245,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,adaxial,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:adaxial,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Pollia thyrsiflora,Pollia thyrsiflora,20008182-1,20008182-1,Species
42415,178212,443,The China Plant Trait Database,Smilax hypoglauca,71547,Smilax hypoglauca,2763628,25632769,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,terminal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:terminal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Smilax hypoglauca,Smilax hypoglauca,541513-1,541513-1,Species
42514,179053,443,The China Plant Trait Database,Aucuba chlorascens,284539,Aucuba chlorascens,2763639,25634178,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Aucuba chlorascens,Aucuba chlorascens,271446-1,271446-1,Species
42541,179281,443,The China Plant Trait Database,Castanopsis wattii,78139,Castanopsis wattii,2763642,25634551,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Castanopsis wattii,Castanopsis wattii,358473-1,358473-1,Species
42555,179360,443,The China Plant Trait Database,Celastrus orbiculatus,11403,Celastrus orbiculatus,2763643,25634681,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Celastrus orbiculatus,Celastrus orbiculatus,927512-1,927512-1,Species
42586,179663,443,The China Plant Trait Database,Eriobotrya bengalensis,21682,Eriobotrya bengalensis,2763647,25635177,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Rhaphiolepis bengalensis,Rhaphiolepis bengalensis,77207160-1,77207160-1,Species
42600,179742,443,The China Plant Trait Database,Euonymus vagans,67854,Euonymus vagans,2763648,25635307,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Euonymus vagans,Euonymus vagans,161166-1,161166-1,Species
42622,179962,443,The China Plant Trait Database,Gamblea ciliata var. evodiifolia,229856,Gamblea ciliata var. evodiifolia,2763651,25635661,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Gamblea ciliata var. evodiifolia,Gamblea ciliata,90502-1,1015340-1,Variety
42640,180116,443,The China Plant Trait Database,Ilex gintungensis,333050,Ilex gintungensis,2763653,25635915,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Ilex wattii subsp. wattii,Ilex wattii,83874-1,77231245-1,Subspecies
42703,180643,443,The China Plant Trait Database,Mahonia duclouxiana,89549,Mahonia duclouxiana,2763660,25636772,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Berberis napaulensis var. napaulensis,Berberis napaulensis,60461528-2,77228049-1,Variety
42748,181019,443,The China Plant Trait Database,Rosa longicuspis,71073,Rosa longicuspis,2763665,25637382,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,midrib/veins,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:midrib/veins,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Rosa longicuspis,Rosa longicuspis,733154-1,733154-1,Species
42753,181024,443,The China Plant Trait Database,Rosa longicuspis,71073,Rosa longicuspis,2763665,25637393,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Rosa longicuspis,Rosa longicuspis,733154-1,733154-1,Species
42758,181097,443,The China Plant Trait Database,Rubus paniculatus,71118,Rubus paniculatus,2763666,25637510,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",2487,Leaf thorn,Leaf thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf thorn:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Rubus paniculatus,Rubus paniculatus,738923-1,738923-1,Species
42762,181101,443,The China Plant Trait Database,Rubus paniculatus,71118,Rubus paniculatus,2763666,25637520,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Rubus paniculatus,Rubus paniculatus,738923-1,738923-1,Species
