,Accepted_Name,Wikipedia_PageViews
768,Batesanthus parviflorus,0.0
769,Batesanthus pseudopalpus,0.0
770,Batesanthus purpureus,0.0
771,Baynesia lophophora,9.983333333333333
772,Beaumontia brevituba,0.0
773,Beaumontia grandiflora,0.0
774,Beaumontia jerdoniana,0.0
775,Beaumontia khasiana,0.0
776,Beaumontia longituba,0.0
777,Beaumontia macrantha,0.0
778,Beaumontia multiflora,0.0
779,Beaumontia murtonii,0.0
780,Beaumontia pitardii,0.0
781,Blepharodon amazonicum,0.0
782,Blepharodon ampliflorum,0.0
783,Blepharodon angustifolium,0.0
784,Blepharodon bicolor,0.0
785,Blepharodon bicuspidatum,0.0
786,Blepharodon colombianum,0.0
787,Blepharodon costae,0.0
788,Blepharodon crabronum,0.0
789,Blepharodon cuatrecasasii,0.0
790,Blepharodon glaucescens,0.0
791,Blepharodon grandiflorum,0.0
792,Blepharodon grandiflorum subsp. crassifolium,0.0
793,Blepharodon grandiflorum subsp. grandiflorum,0.0
794,Blepharodon hatschbachii,0.0
795,Blepharodon juliani,0.0
796,Blepharodon lineare,0.0
797,Blepharodon maigualidae,0.0
798,Blepharodon manicatum,0.0
799,Blepharodon mucronatum,0.0
800,Blepharodon perijaense,0.0
801,Blepharodon philibertioides,0.0
802,Blepharodon pictum,0.0
803,Blepharodon polydori,0.0
804,Blepharodon reflexum,0.0
805,Blepharodon salicinum,0.0
806,Blepharodon suberectum,0.0
807,Blepharodon tillettii,0.0
808,Blepharodon ulei,0.0
809,Boucerosia crenulata,0.0
810,Boucerosia diffusa,0.0
811,Boucerosia frerei,489.5
812,Boucerosia indica,0.0
813,Boucerosia pauciflora,0.0
814,Boucerosia penduliflora,0.0
815,Boucerosia procumbens,0.0
816,Boucerosia umbellata,0.0
817,Bousigonia angustifolia,0.0
818,Bousigonia mekongensis,0.0
819,Bousigonia tonkinensis,0.0
820,Bruceholstia magnifolia,0.0
821,Buckollia tomentosa,0.0
822,Buckollia volubilis,0.0
823,Calciphila galgalensis,0.0
824,Calciphila gillettii,0.0
825,Callichilia barteri,28.583333333333332
826,Callichilia basileis,0.0
827,Callichilia bequaertii,0.0
828,Callichilia inaequalis,0.0
829,Callichilia monopodialis,5.8441558441558445
830,Callichilia subsessilis,0.0
831,Calocrater preussii,1.0347826086956522
832,Calotropis acia,0.0
833,Calotropis gigantea,3367.71978021978
834,Calotropis procera,1211.8395061728395
835,Calyptranthera baronii,0.0
836,Calyptranthera brevicaudata,0.0
837,Calyptranthera caudiclava,0.0
838,Calyptranthera filifera,0.0
839,Calyptranthera gautieri,0.0
840,Calyptranthera grandiflora,0.0
841,Calyptranthera pubipetala,0.0
842,Calyptranthera punctulata,0.0
843,Calyptranthera rosea,0.0
844,Calyptranthera schatziana,0.0
845,Calyptranthera sulphurea,0.0
846,Calyptranthera villosa,0.0
847,Calyptranthera viridiflava,0.0
848,Cameraria angustifolia,0.0
849,Cameraria latifolia,0.0
850,Cameraria linearifolia,0.0
851,Cameraria microphylla,7.411111111111111
852,Cameraria obovalis,0.0
853,Cameraria orientensis,0.0
854,Cameraria retusa,0.0
855,Campestigma purpurea,0.8583333333333333
856,Camptocarpus acuminatus,0.0
857,Camptocarpus cornutus,0.0
858,Camptocarpus crassifolius,0.0
859,Camptocarpus decaryi,0.0
860,Camptocarpus lanceolatus,0.0
861,Camptocarpus linearis,0.0
862,Camptocarpus mauritianus,0.0
863,Camptocarpus semihastatus,0.0
864,Camptocarpus sphenophyllus,0.0
865,Caralluma adscendens,689.4845360824743
866,Caralluma adscendens var. adscendens,0.0
867,Caralluma adscendens var. bicolor,0.0
868,Caralluma adscendens var. carinata,0.0
869,Caralluma adscendens var. gracilis,0.0
870,Caralluma arachnoidea,0.0
871,Caralluma arachnoidea var. arachnoidea,0.0
872,Caralluma arachnoidea var. breviloba,0.0
873,Caralluma attenuata,0.0
874,Caralluma baradii,0.0
875,Caralluma bhupinderiana,0.0
876,Caralluma congestiflora,0.0
877,Caralluma dalzielii,0.0
878,Caralluma darfurensis,0.0
879,Caralluma dicapuae,0.0
880,Caralluma dolichocarpa,0.0
881,Caralluma edwardsiae,0.0
882,Caralluma fimbriata,249.0222222222222
883,Caralluma flavovirens,0.0
884,Caralluma furta,0.0
885,Caralluma geniculata,0.0
886,Caralluma gracilipes,0.0
887,Caralluma lamellosa,0.0
888,Caralluma longiflora,0.0
889,Caralluma moniliformis,0.0
890,Caralluma moorei,0.0
891,Caralluma mouretii,0.0
892,Caralluma peckii,0.0
893,Caralluma petraea,0.0
894,Caralluma plicatiloba,0.0
895,Caralluma priogonium,0.0
896,Caralluma sarkariae,0.0
897,Caralluma sarkariae var. longipedicellata,0.0
898,Caralluma sarkariae var. sarkariae,0.0
899,Caralluma stalagmifera,0.0
900,Caralluma subulata,0.0
901,Caralluma turneri,0.0
902,Caralluma turneri subsp. turneri,0.0
903,Caralluma turneri subsp. ukambensis,0.0
904,Caralluma vaduliae,0.0
905,Caralluma wilhelmii,0.0
906,Carissa andamanensis,0.0
907,Carissa bispinosa,153.24193548387098
908,Carissa boiviniana,0.0
909,Carissa carandas,1303.5892116182572
910,Carissa haematocarpa,0.0
911,Carissa macrocarpa,1198.5223880597016
912,Carissa pichoniana,0.0
913,Carissa spinarum,265.6625
914,Carissa tetramera,32.06666666666667
915,Carruthersia glabra,0.0
916,Carruthersia latifolia,0.0
917,Carruthersia pilosa,0.0
918,Carruthersia scandens,0.0
919,Carvalhoa campanulata,0.0
920,Carvalhoa macrophylla,0.0
921,Cascabela balsaensis,1.7058823529411764
922,Cascabela gaumeri,31.896103896103895
923,Cascabela ovata,32.688311688311686
924,Cascabela pinifolia,1.7058823529411764
925,Cascabela thevetia,1658.2727272727273
926,Cascabela thevetioides,13.894736842105264
927,Catharanthus coriaceus,64.16129032258064
928,Catharanthus lanceus,31.408333333333335
929,Catharanthus longifolius,34.21666666666667
930,Catharanthus makayensis,0.0
931,Catharanthus ovalis,33.0
932,Catharanthus pusillus,65.15833333333333
933,Catharanthus roseus,4871.629411764706
934,Catharanthus roseus var. angustus,0.0
935,Catharanthus roseus var. roseus,0.0
936,Catharanthus scitulus,31.183333333333334
937,Catharanthus trichophyllus,86.28333333333333
938,Caudanthera baradii,0.0
939,Caudanthera edulis,0.5238095238095238
940,Caudanthera mireillae,0.0
941,Caudanthera sinaica,0.0
942,Cerbera dumicola,0.0
943,Cerbera floribunda,302.6333333333333
944,Cerbera inflata,25.642857142857142
945,Cerbera laeta,0.0
946,Cerbera manghas,594.8375
947,Cerbera odollam,2779.1290322580644
948,Cerberiopsis candelabra,21.15
949,Cerberiopsis candelabra var. candelabra,0.0
950,Cerberiopsis candelabra var. vexillaria,0.0
951,Cerberiopsis neriifolia,8.833333333333334
952,Cerberiopsis obtusifolia,8.7
953,Ceropegia abyssinica,0.0
954,Ceropegia achtenii,0.0
955,Ceropegia achtenii subsp. achtenii,0.0
956,Ceropegia achtenii subsp. togoensis,0.0
957,Ceropegia acicularis,0.0
958,Ceropegia affinis,0.0
959,Ceropegia africana,0.0
960,Ceropegia africana subsp. africana,0.0
961,Ceropegia africana subsp. barklyi,0.0
962,Ceropegia ahmarensis,0.0
963,Ceropegia albipilosa,0.0
964,Ceropegia albisepta,0.0
965,Ceropegia albisepta var. albisepta,0.0
966,Ceropegia albisepta var. robynsiana,0.0
967,Ceropegia alpina,0.0
968,Ceropegia ambovombensis,0.0
969,Ceropegia ampliata,0.0
970,Ceropegia ananthapuramense,0.0
971,Ceropegia anantii,0.0
972,Ceropegia andamanica,0.0
973,Ceropegia angustata,0.0
974,Ceropegia angustifolia,0.0
975,Ceropegia anjanerica,73.0
976,Ceropegia annamacharyae,0.0
977,Ceropegia antennifera,0.0
978,Ceropegia arabica,0.0
979,Ceropegia arabica var. abbreviata,0.0
980,Ceropegia arabica var. arabica,0.0
981,Ceropegia arabica var. powysii,0.0
982,Ceropegia arabica var. superba,0.0
983,Ceropegia arenaria,0.0
984,Ceropegia aridicola,31.166666666666668
985,Ceropegia aristolochioides,0.0
986,Ceropegia aristolochioides subsp. aristolochioides,0.0
987,Ceropegia aristolochioides subsp. deflersiana,0.0
988,Ceropegia ariyittaparensis,0.0
989,Ceropegia armandii,0.0
990,Ceropegia arnottiana,0.0
991,Ceropegia arnottii,0.0
992,Ceropegia attenuata,0.0
993,Ceropegia attenuatula,0.0
994,Ceropegia australis,0.0
995,Ceropegia ballyana,0.0
996,Ceropegia banforae,0.0
997,Ceropegia barbata,0.0
998,Ceropegia barberae,0.0
999,Ceropegia barnesii,0.0
1000,Ceropegia beddomei,0.0
1001,Ceropegia bhatii,0.0
1002,Ceropegia bhutanica,0.0
1003,Ceropegia bikitaensis,0.0
1004,Ceropegia blepharanthera,0.0
1005,Ceropegia boerhaaviifolia,0.0
1006,Ceropegia bonafouxii,0.0
1007,Ceropegia boonjarasii,0.0
1008,Ceropegia bosseri,0.0
1009,Ceropegia bourneae,0.0
1010,Ceropegia bowkeri,0.0
1011,Ceropegia bowkeri subsp. bowkeri,0.0
1012,Ceropegia bowkeri subsp. sororia,0.0
1013,Ceropegia brachyceras,0.0
1014,Ceropegia bracteolata,0.0
1015,Ceropegia breviflora,0.0
1016,Ceropegia brevipedicellata,0.0
1017,Ceropegia brevitubulata,0.0
1018,Ceropegia browniana,0.0
1019,Ceropegia bruceae,0.0
1020,Ceropegia bruceae subsp. bruceae,0.0
1021,Ceropegia bruceae subsp. hirsuta,0.0
1022,Ceropegia buchananii,0.0
1023,Ceropegia bulbosa,0.0
1024,Ceropegia buraoensis,0.0
1025,Ceropegia burchelliana,0.0
1026,Ceropegia caffra,0.0
1027,Ceropegia campanulata,0.0
1028,Ceropegia campanulata var. campanulata,0.0
1029,Ceropegia campanulata var. pulchella,0.0
1030,Ceropegia campanuliformis,0.0
1031,Ceropegia cana,0.0
1032,Ceropegia cancellata,0.0
1033,Ceropegia candelabrum,90.88333333333334
1034,Ceropegia candelabrum var. biflora,0.0
1035,Ceropegia candelabrum var. candelabrum,0.0
1036,Ceropegia capensis,0.0
1037,Ceropegia carnosa,0.0
1038,Ceropegia cataphyllaris,0.0
1039,Ceropegia cathcartensis,0.0
1040,Ceropegia chlorantha,0.0
1041,Ceropegia chlorozona,0.0
1042,Ceropegia christenseniana,0.0
1043,Ceropegia christianeae,0.0
1044,Ceropegia chuakulii,0.0
1045,Ceropegia ciliata,0.0
1046,Ceropegia ciliatior,0.0
1047,Ceropegia cimiciodora,1.0
1048,Ceropegia circinata,0.0
1049,Ceropegia claviloba,0.0
1050,Ceropegia cochleata,0.0
1051,Ceropegia coddii,0.0
1052,Ceropegia codonantha,0.0
1053,Ceropegia collaricorona,0.42105263157894735
1054,Ceropegia collaricorona subsp. collaricorona,0.0
1055,Ceropegia collaricorona subsp. mutongaensis,0.0
1056,Ceropegia concanensis,0.0
1057,Ceropegia conrathii,0.0
1058,Ceropegia convolvuloides,0.0
1059,Ceropegia copleyae,0.0
1060,Ceropegia cordiloba,0.0
1061,Ceropegia cufodontii,0.0
1062,Ceropegia cumingiana,0.0
1063,Ceropegia cummingii,0.0
1064,Ceropegia cupulata,0.0
1065,Ceropegia cycniflora,0.0
1066,Ceropegia cyperifolia,0.0
1067,Ceropegia damannii,0.0
1068,Ceropegia daverichardsii,0.0
1069,Ceropegia debilis,0.0
1070,Ceropegia decaisneana,0.0
1071,Ceropegia decidua,34.13333333333333
1072,Ceropegia decidua subsp. decidua,0.0
1073,Ceropegia decidua subsp. pretoriensis,0.0
1074,Ceropegia decipientiflora,0.0
1075,Ceropegia deightonii,0.0
1076,Ceropegia delicata,0.0
1077,Ceropegia denticulata,0.0
1078,Ceropegia denticulata var. brownii,0.0
1079,Ceropegia denticulata var. denticulata,0.0
1080,Ceropegia dichotoma,64.11666666666666
1081,Ceropegia dichotoma subsp. dichotoma,0.0
1082,Ceropegia dichotoma subsp. krainzii,0.0
1083,Ceropegia differens,0.0
1084,Ceropegia differens subsp. differens,0.0
1085,Ceropegia differens subsp. grata,0.0
1086,Ceropegia digitiformis,0.0
1087,Ceropegia dimorpha,0.0
1088,Ceropegia dinteri,28.45
1089,Ceropegia discoidea,0.0
1090,Ceropegia distincta,0.0
1091,Ceropegia distincta var. brevirostris,0.0
1092,Ceropegia distincta var. distincta,0.0
1093,Ceropegia distincta var. rostrata,0.0
1094,Ceropegia dolichophylla,0.0
1095,Ceropegia dorjei,0.0
1096,Ceropegia dryophila,0.0
1097,Ceropegia duplicata,0.0
1098,Ceropegia dyeri,0.0
1099,Ceropegia edulissima,0.0
1100,Ceropegia elegans,42.266666666666666
1101,Ceropegia elegantior,0.0
1102,Ceropegia elegantula,0.0
1103,Ceropegia elenaduensis,0.0
1104,Ceropegia ellenbeckii,0.0
1105,Ceropegia elliptica,0.0
1106,Ceropegia elongata,0.0
1107,Ceropegia emdenpienaarii,0.0
1108,Ceropegia ensifolia,0.0
1109,Ceropegia evansii,10.31578947368421
1110,Ceropegia exigua,0.0
1111,Ceropegia exilis,0.0
1112,Ceropegia fantastica,0.0
1113,Ceropegia festucifolia,0.0
1114,Ceropegia filicorona,0.0
1115,Ceropegia filifolia,0.0
1116,Ceropegia filiformis,0.0
1117,Ceropegia filipendula,0.0
1118,Ceropegia fimbriata,0.0
1119,Ceropegia fimbriata subsp. connivens,0.0
1120,Ceropegia fimbriata subsp. fimbriata,0.0
1121,Ceropegia fimbriata subsp. geniculata,0.0
1122,Ceropegia fimbriifera,0.0
1123,Ceropegia floribunda,0.0
1124,Ceropegia floribundior,0.0
1125,Ceropegia foetidiflora,0.0
1126,Ceropegia foliosa,0.0
1127,Ceropegia fortuita,0.0
1128,Ceropegia franksiae,0.0
1129,Ceropegia franksiae subsp. franksiae,0.0
1130,Ceropegia franksiae subsp. grandiflora,0.0
1131,Ceropegia furcata,0.0
1132,Ceropegia fusca,57.3741935483871
1133,Ceropegia fusiformis,0.0
1134,Ceropegia galeata,0.0
1135,Ceropegia gardneri,0.631578947368421
1136,Ceropegia gemmea,0.0
1137,Ceropegia gerrardii,0.0
1138,Ceropegia gikyi,0.0
1139,Ceropegia gilgiana,0.0
1140,Ceropegia glabra,0.0
1141,Ceropegia glabriflora,0.0
1142,Ceropegia glenensis,0.0
1143,Ceropegia gondwanensis,0.0
1144,Ceropegia gracilidens,0.0
1145,Ceropegia gracilior,0.0
1146,Ceropegia gracillima,0.0
1147,Ceropegia graminea,0.0
1148,Ceropegia gypsophila,0.0
1149,Ceropegia haygarthii,0.0
1150,Ceropegia hermannii,0.0
1151,Ceropegia hirsuta,0.0
1152,Ceropegia hirtella,0.0
1153,Ceropegia hofstaetteri,0.0
1154,Ceropegia hookeri,0.0
1155,Ceropegia huberi,111.33333333333333
1156,Ceropegia humbertii,0.0
1157,Ceropegia huttonii,0.0
1158,Ceropegia illegitima,0.0
1159,Ceropegia imbricata,0.0
1160,Ceropegia incana,0.0
1161,Ceropegia inconspicuior,0.0
1162,Ceropegia inflata,0.0
1163,Ceropegia inornata,0.0
1164,Ceropegia insignis,0.0
1165,Ceropegia intermedia,1.0
1166,Ceropegia jainii,41.6
1167,Ceropegia jinshaensis,0.0
1168,Ceropegia johnsonii,0.0
1169,Ceropegia johnstonii,0.0
1170,Ceropegia juncea,0.0
1171,Ceropegia kaariyei,0.0
1172,Ceropegia kachinensis,0.0
1173,Ceropegia keniensis,0.0
1174,Ceropegia kenyana,0.0
1175,Ceropegia kerrii,0.0
1176,Ceropegia kerzneri,0.0
1177,Ceropegia khasiana,0.0
1178,Ceropegia kituloana,0.0
1179,Ceropegia kituloensis,0.0
1180,Ceropegia kolarensis,0.0
1181,Ceropegia konasita,0.0
1182,Ceropegia kundelunguensis,0.0
1183,Ceropegia laevigata,0.0
1184,Ceropegia laikipiensis,0.0
1185,Ceropegia lancasteri,0.0
1186,Ceropegia langkawiensis,0.0
1187,Ceropegia lankana,0.0
1188,Ceropegia laotica,0.0
1189,Ceropegia lawii,0.0
1190,Ceropegia ledermannii,0.0
1191,Ceropegia leptophylla,0.0
1192,Ceropegia leroyi,0.0
1193,Ceropegia letestui,0.0
1194,Ceropegia lindenii,0.0
1195,Ceropegia linearis,170.28333333333333
1196,Ceropegia linearis subsp. linearis,0.0
1197,Ceropegia linearis subsp. tenuis,0.0
1198,Ceropegia linophyllum,0.0
1199,Ceropegia longifolia,0.0
1200,Ceropegia longifoliata,0.0
1201,Ceropegia loranthiflora,0.0
1202,Ceropegia loureiroi,0.0
1203,Ceropegia lucida,0.0
1204,Ceropegia ludlowii,0.0
1205,Ceropegia lugardiae,0.0
1206,Ceropegia luteiflora,0.0
1207,Ceropegia maccannii,0.0
1208,Ceropegia macmasteri,0.0
1209,Ceropegia macrantha,0.0
1210,Ceropegia macropetala,0.0
1211,Ceropegia maculata,0.0
1212,Ceropegia madagascariensis,0.0
1213,Ceropegia madens,0.0
1214,Ceropegia mafekingensis,0.0
1215,Ceropegia mahabalei,0.0
1216,Ceropegia mahajanii,0.0
1217,Ceropegia mahendragiriensis,0.0
1218,Ceropegia mairei,0.0
1219,Ceropegia maiuscula,0.0
1220,Ceropegia malwanensis,0.0
1221,Ceropegia manderensis,0.0
1222,Ceropegia mannarana,0.0
1223,Ceropegia manoharii,0.0
1224,Ceropegia maritae,0.0
1225,Ceropegia marronina,0.0
1226,Ceropegia matthewiana,0.0
1227,Ceropegia mayottae,0.0
1228,Ceropegia media,0.0
1229,Ceropegia megamalayana,0.0
1230,Ceropegia megasepala,0.0
1231,Ceropegia meleagris,0.0
1232,Ceropegia mendesii,0.0
1233,Ceropegia merrilliana,0.0
1234,Ceropegia metziana,0.0
1235,Ceropegia meyeri,0.0
1236,Ceropegia meyeriana,0.0
1237,Ceropegia meyeri-johannis,0.0
1238,Ceropegia micriflora,0.0
1239,Ceropegia microgaster,0.0
1240,Ceropegia minima,0.0
1241,Ceropegia minor,0.0
1242,Ceropegia mirabilis,0.0
1243,Ceropegia modestantha,0.0
1244,Ceropegia mohanramii,0.0
1245,Ceropegia molaventi,0.0
1246,Ceropegia monteiroae,0.0
1247,Ceropegia monticola,0.0
1248,Ceropegia montiphila,0.0
1249,Ceropegia muliensis,0.0
1250,Ceropegia multiflora,0.0
1251,Ceropegia muzingana,0.0
1252,Ceropegia nallamalayana,0.0
1253,Ceropegia namaquensis,0.0
1254,Ceropegia nampyana,0.0
1255,Ceropegia namuliensis,0.0
1256,Ceropegia nana,0.0
1257,Ceropegia nanior,0.0
1258,Ceropegia neoarachnoidea,0.0
1259,Ceropegia neocompta,0.0
1260,Ceropegia neofurcata,0.0
1261,Ceropegia neo-omissa,5.5
1262,Ceropegia nepalensis,0.0
1263,Ceropegia nephroloba,0.0
1264,Ceropegia ngomensis,0.0
1265,Ceropegia nigidiana,0.0
1266,Ceropegia nigra,0.0
1267,Ceropegia nilotica,0.0
1268,Ceropegia noorjahaniae,0.0
1269,Ceropegia nutans,0.0
1270,Ceropegia obtusa,0.0
1271,Ceropegia occidens,0.0
1272,Ceropegia occidentalis,0.0
1273,Ceropegia occulta,0.0
1274,Ceropegia oculata,0.0
1275,Ceropegia odorata,0.0
1276,Ceropegia oiantha,0.0
1277,Ceropegia omissa,0.0
1278,Ceropegia pachypodium,0.0
1279,Ceropegia pachystelma,0.0
1280,Ceropegia panchganiensis,0.0
1281,Ceropegia paohsingensis,0.0
1282,Ceropegia papillata,0.0
1283,Ceropegia paricyma,0.0
1284,Ceropegia parviflora,0.0
1285,Ceropegia parvior,0.0
1286,Ceropegia parvissima,0.0
1287,Ceropegia penchalakonensis,0.0
1288,Ceropegia perdita,0.0
1289,Ceropegia petignatii,0.0
1290,Ceropegia petrophila,0.0
1291,Ceropegia peulhorum,0.0
1292,Ceropegia peulhorum var. breviloba,0.0
1293,Ceropegia peulhorum var. peulhorum,0.0
1294,Ceropegia phuchongensis,0.0
1295,Ceropegia plocamoides,0.0
1296,Ceropegia poluniniana,0.0
1297,Ceropegia porphyrotricha,0.0
1298,Ceropegia praelonga,0.0
1299,Ceropegia praetermissa,0.0
1300,Ceropegia prostrata,0.0
1301,Ceropegia pruinosior,0.0
1302,Ceropegia pseudorhynchantha,0.0
1303,Ceropegia pubescens,0.0
1304,Ceropegia pulchellior,0.0
1305,Ceropegia pullaiahiana,0.0
1306,Ceropegia pullaiahii,0.0
1307,Ceropegia punctifera,0.0
1308,Ceropegia purpurascens,0.0
1309,Ceropegia pusilla,0.0
1310,Ceropegia pygmaea,0.0
1311,Ceropegia racemosa,0.0
1312,Ceropegia racemosa subsp. glabra,0.0
1313,Ceropegia racemosa subsp. racemosa,0.0
1314,Ceropegia racemosa var. tanganyikensis,0.0
1315,Ceropegia racemosa var. voiensis,0.0
1316,Ceropegia radicans,49.166666666666664
1317,Ceropegia radicans subsp. radicans,0.0
1318,Ceropegia radicans subsp. smithii,0.0
1319,Ceropegia ramosissima,0.0
1320,Ceropegia rangacharii,0.0
1321,Ceropegia rapinatiana,0.0
1322,Ceropegia ravikumariana,0.0
1323,Ceropegia recurvata,0.0
1324,Ceropegia recurviloba,0.0
1325,Ceropegia reflexa,0.0
1326,Ceropegia rehmannii,0.0
1327,Ceropegia remota,0.0
1328,Ceropegia rendallii,0.0
1329,Ceropegia rhynchantha,12.166666666666666
1330,Ceropegia richardsiae,0.0
1331,Ceropegia ringens,0.0
1332,Ceropegia ringoetii,0.0
1333,Ceropegia robivelonae,0.0
1334,Ceropegia rollae,0.0
1335,Ceropegia rubella,0.0
1336,Ceropegia rudatisii,0.0
1337,Ceropegia rupicola,0.0
1338,Ceropegia rupicola var. rupicola,0.0
1339,Ceropegia rupicola var. stictantha,0.0
1340,Ceropegia sabuliphila,0.0
1341,Ceropegia sahyadrica,0.0
1342,Ceropegia sahyadrica var. karulensis,0.0
1343,Ceropegia sahyadrica var. sahyadrica,0.0
1344,Ceropegia saldanhae,0.0
1345,Ceropegia salicifolia,0.0
1346,Ceropegia sandersoniana,0.0
1347,Ceropegia sandersonii,268.5416666666667
1348,Ceropegia sankuruensis,0.0
1349,Ceropegia santapaui,0.0
1350,Ceropegia saxatilis,0.0
1351,Ceropegia scabra,0.0
1352,Ceropegia scabriflora,0.0
1353,Ceropegia schinziata,0.0
1354,Ceropegia schizoglossoides,0.0
1355,Ceropegia schliebenii,0.0
1356,Ceropegia schoenlandiana,0.0
1357,Ceropegia schultzei,0.0
1358,Ceropegia schumanniana,0.0
1359,Ceropegia sepium,0.0
1360,Ceropegia seshachalamensis,0.0
1361,Ceropegia setosa,0.0
1362,Ceropegia shrirangii,0.0
1363,Ceropegia simoneae,0.0
1364,Ceropegia simplex,0.0
1365,Ceropegia sinoerecta,0.0
1366,Ceropegia sobolifera,0.0
1367,Ceropegia somalensis,0.0
1368,Ceropegia sootepensis,0.0
1369,Ceropegia spaniflora,0.0
1370,Ceropegia spathulata,0.0
1371,Ceropegia speciosa,0.0
1372,Ceropegia spiralis,0.0
1373,Ceropegia stapeliiformis,116.56666666666666
1374,Ceropegia stapeliiformis subsp. serpentina,0.0
1375,Ceropegia stapeliiformis subsp. stapeliiformis,0.0
1376,Ceropegia stellata,0.0
1377,Ceropegia stenantha,0.0
1378,Ceropegia stenifolia,0.0
1379,Ceropegia stenoloba,0.0
1380,Ceropegia stenoloba var. moyalensis,0.0
1381,Ceropegia stenoloba var. stenoloba,0.0
1382,Ceropegia stenophylla,0.0
1383,Ceropegia stentiae,0.0
1384,Ceropegia striata,29.966666666666665
1385,Ceropegia subaphylla,0.0
1386,Ceropegia suddeei,0.0
1387,Ceropegia swarupa,0.0
1388,Ceropegia swazica,0.0
1389,Ceropegia swaziorum,0.0
1390,Ceropegia tabularia,0.0
1391,Ceropegia talbotii,0.0
1392,Ceropegia tanzaniensis,0.0
1393,Ceropegia taprobanica,0.0
