,Accepted_ID,mean_air_temp,temp_seasonality,bio10,bio11,precip_amount,precip_seasonality,bio16,bio17,breakline_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,water_capacity,latitude,longitude,koppen_geiger_mode,koppen_geiger_all,fullname,Accepted_Name,Accepted_Rank,Accepted_Species,Accepted_Species_ID
67,100573-1,15.3367500305176,480.685760498047,21.2802505493164,8.85074996948242,793.643981933594,73.8982467651367,406.433502197266,32.6327514648438,1020.423828125,1015.46002197266,2.55871295928955,1421.84851074219,71.2291641235352,169.644439697266,2678.0,39.5,19.1875,-31.198611,-65.47,5,"[7, 11, 5, 12, 15, 14, 29, 6, 9, 1, 3, 4]",Philibertia gilliesii,Philibertia gilliesii,Species,Philibertia gilliesii,100573-1
68,100604-1,11.57750034332275,90.14474868774414,12.736999988555901,10.49224996566775,617.8705139160155,87.81087493896479,376.457000732422,24.491749763488748,2719.0428466796848,2974.1400146484348,7.9776985645294145,1863.79162597656,70.0,233.5625,2721.125,43.3125,19.1875,-12.025,-75.81665000000001,29,"[4, 12, 3, 29, 5, 1, 7, 15, 9]",Philibertia solanoides,Philibertia solanoides,Species,Philibertia solanoides,100604-1
69,1006172-2,17.5674991607666,645.077026367188,25.2954998016357,8.90900039672852,406.830505371094,64.7580032348633,191.785247802734,38.390251159668,1299.99719238281,1258.82495117188,2.09538555145264,1360.41662597656,77.0208358764648,146.58332824707,56.0,36.9375,22.3125,30.031352,-103.458641,7,"[7, 4]",Stenaria mullerae var. pooleana,Stenaria mullerae var. pooleana,Variety,Stenaria mullerae,1052996-2
70,1006183-1,20.3530006408691,36.6447486877441,20.7385005950928,19.8157501220703,4705.318359375,9.9399995803833,1310.0927734375,1036.47546386719,1023.85321044922,1095.28747558594,11.4408054351807,4506.125,51.0,850.125,930.0,107.4375,29.125,-4.45,152.938,1,[1],Psychotria osiana,Psychotria osiana,Species,Psychotria osiana,1006183-1
71,1006675-1,23.28024959564205,135.27487945556652,24.6604995727539,20.95175075531005,1472.72277832031,79.3941230773926,734.805725097656,32.0502510070801,692.013854980469,674.8274841308595,1.41227054595947,1524.94873046875,53.875,192.506950378418,2632.5,46.700893402099595,20.0,-16.3510655,-48.0293055,3,"[3, 11, 2, 14, 1, 29, 12]",Prestonia erecta,Prestonia erecta,Species,Prestonia erecta,1006675-1
72,1006755-1,18.5990009307861,541.656982421875,24.9562492370605,10.8915004730225,318.994750976562,71.0705032348633,156.97575378418,16.3757495880127,1194.7451171875,1220.76501464844,0.872303009033203,601.854187011719,74.3541641235352,64.0416641235352,1760.0,19.25,11.0,-28.375,22.625,4,"[7, 4, 5, 6]",Putterlickia saxatilis,Putterlickia saxatilis,Species,Putterlickia saxatilis,1006755-1
73,1006780-1,25.365625381469698,67.55637741088864,26.1698751449585,24.811749458313,2445.6207275390598,49.10012435913085,1023.63146972656,224.9553756713865,160.360107421875,164.592498779297,1.0125007629394536,2669.27075195312,46.1111106872559,306.1291656494145,2979.875,51.71875,22.71875,3.6310000000000002,-53.89171,1,"[2, 1]",Geissospermum sericeum,Geissospermum sericeum,Species,Geissospermum sericeum,1006780-1
74,1007227-1,21.4797496795654,386.453125,25.79374980926515,15.5557498931885,816.350769042969,48.9109992980957,384.953369140625,83.03499984741215,192.21745300293,233.684997558594,0.8913494646549225,1335.02087402344,62.9166679382324,195.77082824707,1562.75,34.8125,19.625,-24.7583335,149.808333,14,"[6, 14, 3, 0, 11, 15, 2]",Everistia vacciniifolia,Everistia vacciniifolia,Species,Everistia vacciniifolia,1007227-1
75,1007228-1,22.1102504730225,355.637756347656,26.4082508087158,17.1792507171631,694.448486328125,90.7012481689453,426.025238037109,37.7319984436035,444.58447265625,442.282501220703,0.667252898216248,777.0,65.2916641235352,125.020835876465,1097.75,27.3125,19.4375,-19.871111,145.370334,6,"[11, 3, 6, 14]",Everistia vacciniifolia f. crassa,Everistia vacciniifolia f. crassa,Form,Everistia vacciniifolia,1007227-1
76,1007229-1,18.7452507019043,392.459014892578,23.5972499847412,13.3652496337891,952.3740234375,44.6012496948242,402.659484863281,111.024002075195,223.692520141602,227.024993896484,2.05273509025574,1851.1875,60.1875,265.333343505859,1205.25,43.9375,20.5625,-27.563294,152.473069,14,"[14, 15, 6]",Everistia vacciniifolia var. nervosa,Everistia vacciniifolia var. nervosa,Variety,Everistia vacciniifolia,1007227-1
77,100771-1,20.3530006408691,115.074752807617,22.0324993133545,18.9654998779297,1036.65905761719,90.2330017089844,550.55224609375,2.17950010299683,1396.09143066406,1398.57250976562,1.50492286682129,728.416687011719,54.5416641235352,113.791664123535,4057.5,26.1875,13.0625,-12.306389,18.665,12,"[12, 3]",Raphionacme linearis,Raphionacme linearis,Species,Raphionacme linearis,100771-1
78,100778-1,26.8147506713867,156.799499511719,28.9734992980957,24.96875,1141.19323730469,84.4997482299805,633.47900390625,14.8695001602173,310.27978515625,307.472503662109,0.577280759811401,1183.22912597656,61.2291679382324,136.5,10534.5,30.625,16.3125,9.2,1.688727,3,[3],Raphionacme brownii,Raphionacme brownii,Species,Raphionacme brownii,100778-1
79,1007883-1,14.8047504425049,121.059501647949,16.0887508392334,12.4737501144409,1733.310546875,80.7472534179688,792.103515625,80.390251159668,2275.33520507812,2134.3125,6.33473825454712,2800.375,58.4791679382324,359.479156494141,1745.25,71.75,27.1875,16.717115,-92.599738,12,"[15, 12, 2, 7, 3]",Arcytophyllum serpyllaceum,Arcytophyllum serpyllaceum,Species,Arcytophyllum serpyllaceum,1007883-1
80,100789-1,17.9664993286133,330.398498535156,21.6105003356934,12.8266248703003,799.816497802734,74.9537506103516,370.275131225586,34.8465003967285,1160.5900268554701,1101.51501464844,2.56059789657593,1510.3180541992201,58.8888893127441,183.91667175293,1881.0,44.25,20.21875,-25.875,30.1717345,12,"[14, 11, 12, 6, 3, 15, 9, 5]",Raphionacme galpinii,Raphionacme galpinii,Species,Raphionacme galpinii,100789-1
81,100809-1,18.4899997711182,316.715759277344,22.2320003509521,13.8657503128052,819.174255371094,74.7232513427734,400.290496826172,35.5587501525879,880.470886230469,861.842529296875,2.8123185634613,1573.54174804688,58.625,195.533325195312,1999.25,46.5,20.25,-25.6163,31.04771,11,"[12, 11, 6, 7, 14]",Raphionacme procumbens,Raphionacme procumbens,Species,Raphionacme procumbens,100809-1
82,100817-1,18.8556241989136,404.5652465820315,23.8596248626709,13.21912479400635,571.8707580566405,81.45974731445315,308.285369873047,14.17674970626835,1200.0595703125,1222.3224487304701,0.8161318004131315,943.75,64.4174690246582,107.42708206176749,1734.5,30.61428546905515,14.65625,-25.125,27.385416499999998,6,"[12, 6, 11, 7, 4, 5]",Raphionacme velutina,Raphionacme velutina,Species,Raphionacme velutina,100817-1
83,100822-1,21.0380001068115,122.0467491149905,22.81037521362305,19.56162548065185,1075.34350585938,94.44487380981445,610.809478759766,2.73187494277954,1255.9335327148451,1323.1699829101549,1.614427864551545,1148.54162597656,54.78125,150.73957824707,5301.875,38.75,17.90625,-9.076665,30.1670835,3,"[3, 11, 12]",Raphionacme welwitschii,Raphionacme welwitschii,Species,Raphionacme welwitschii,100822-1
84,100843-1,16.825499534606948,164.43399810790999,18.901000022888148,14.79262495040895,43.4326248168945,61.390251159667955,18.8664999008179,4.555500030517575,87.7825508117676,85.9862518310547,1.0240728259086584,3039.0069580078152,81.4583320617676,119.6680526733395,4763.5,23.11666679382325,10.59375,-27.32835,15.43735,5,[5],Rhyssolobium dumosum,Rhyssolobium dumosum,Species,Rhyssolobium dumosum,100843-1
85,1008434-1,18.9242496490479,201.757247924805,21.2194995880127,16.2287502288818,2248.59252929688,63.0455017089844,1082.67944335938,263.510986328125,528.648193359375,878.372497558594,9.61511898040771,2889.10424804688,52.625,429.645843505859,1016.25,76.125,24.125,-14.43333,49.75,1,"[1, 12]",Sabicea marojejyensis,Sabicea marojejyensis,Species,Sabicea marojejyensis,1008434-1
86,100850-1,14.0557498931885,345.035491943359,17.8762493133545,8.80274963378906,819.328002929688,77.4954986572266,433.438262939453,25.8047504425049,1665.9501953125,1697.57995605469,1.36703181266785,1658.91662597656,55.7999992370605,185.222213745117,2088.25,44.9333343505859,20.0625,-25.623246,30.125,12,"[12, 11]",Riocreuxia aberrans,Riocreuxia aberrans,Species,Riocreuxia aberrans,100850-1
87,1008530-1,3.03524994850159,704.60400390625,11.3287496566772,-6.29675006866455,655.570495605469,118.535003662109,434.173736572266,11.37975025177,4069.42944335938,4163.46728515625,11.2231931686401,2510.70825195312,72.1999969482422,262.066680908203,1297.75,58.6875,18.0,29.27,91.05,7,"[7, 29]",Leptodermis hirsutiflora,Leptodermis hirsutiflora,Species,Leptodermis hirsutiflora,1008530-1
88,100857-1,16.931999206543,323.742736816406,20.4869995117188,12.7992496490479,948.738525390625,77.2744979858398,461.608489990234,38.3497505187988,1141.53466796875,1104.43249511719,4.08687019348145,1658.91662597656,56.6875,212.3125,1656.5,49.6666679382324,20.9375,-25.375,30.625,12,"[12, 11, 6, 15, 7]",Riocreuxia picta,Riocreuxia picta,Species,Riocreuxia picta,100857-1
89,100861-1,17.584750175476103,315.877502441406,21.25812530517575,12.72174978256225,908.349884033203,66.6180000305176,394.5460052490235,52.92175102233885,939.646820068359,956.720001220703,3.1699119806289646,1773.72729492188,59.000692367553754,225.98958587646501,1831.5,50.75,20.625,-28.625,30.136346500000002,12,"[14, 0, 6, 11, 12, 7, 15, 4]",Riocreuxia torulosa,Riocreuxia torulosa,Species,Riocreuxia torulosa,100861-1
90,100861-1,17.584750175476103,315.877502441406,21.25812530517575,12.72174978256225,908.349884033203,66.6180000305176,394.5460052490235,52.92175102233885,939.646820068359,956.720001220703,3.1699119806289646,1773.72729492188,59.000692367553754,225.98958587646501,1831.5,50.75,20.625,-28.625,30.136346500000002,12,"[14, 0, 6, 11, 12, 7, 15, 4]",Riocreuxia torulosa var. torulosa,Riocreuxia torulosa,Species,Riocreuxia torulosa,100861-1
91,1008717-1,18.0849990844727,360.848754882812,22.4785003662109,13.2209997177124,1591.33679199219,39.2907485961914,605.003723144531,192.881256103516,235.592803955078,222.152496337891,3.52575612068176,2868.625,52.3958320617676,408.833343505859,1221.0,75.6875,22.9375,-28.6092365,153.229925,14,"[15, 14, 0]",Atractocarpus benthamianus,Atractocarpus benthamianus,Species,Atractocarpus benthamianus,1008717-1
92,1008718-1,16.6909999847412,371.113739013672,21.7175006866455,11.1992502212524,1516.81726074219,42.5485000610352,603.250244140625,181.134002685547,452.775634765625,387.682495117188,3.72611713409424,3128.35424804688,52.625,438.291656494141,1161.75,84.125,23.375,-30.233333,152.967752,14,"[15, 14]",Atractocarpus benthamianus subsp. glaber,Atractocarpus benthamianus subsp. glaber,Subspecies,Atractocarpus benthamianus,1008717-1
93,1008719-1,19.1267509460449,362.404510498047,23.4842491149902,14.0900001525879,1373.21875,42.1672515869141,528.19873046875,162.379257202148,157.764541625977,146.432495117188,2.32936310768127,2265.54174804688,55.4791679382324,330.729156494141,1363.75,62.9375,22.0,-28.270601,153.176899,14,"[14, 0, 11, 15]",Atractocarpus chartaceus,Atractocarpus chartaceus,Species,Atractocarpus chartaceus,1008719-1
94,1008720-1,22.6725006103516,264.6856231689455,25.6012506484985,18.652874946594203,1777.083618164065,79.3300018310547,982.658508300781,114.0031242370605,221.736846923828,156.19750213623,2.769951581954955,1938.4443969726549,54.6875,302.08332824707054,1947.75,59.7916660308838,21.0625,-17.66665,145.971389,11,"[14, 11, 0, 3, 2, 15, 1, 4]",Atractocarpus fitzalanii,Atractocarpus fitzalanii,Species,Atractocarpus fitzalanii,1008720-1
95,1008721-1,20.2512502670288,248.877746582031,23.201000213623,16.786375045776403,2214.96752929688,84.5402526855469,1182.80053710938,122.448249816895,679.83935546875,759.054992675781,4.73463916778564,2141.6875,54.125,307.0,1860.5,60.6875,21.875,-17.0825655,145.57972,11,"[2, 11, 1, 3]",Atractocarpus fitzalanii subsp. tenuipes,Atractocarpus fitzalanii subsp. tenuipes,Subspecies,Atractocarpus fitzalanii,1008720-1
96,1008722-1,22.6284999847412,254.352996826172,25.183500289917,19.1534996032715,3228.46850585938,72.369499206543,1684.54821777344,209.998992919922,270.722991943359,366.867492675781,3.84612536430359,2403.45458984375,52.0208320617676,376.770843505859,1716.5,67.375,24.5,-17.267999,145.71223550000002,11,"[11, 3, 2, 1, 14]",Atractocarpus hirtus,Atractocarpus hirtus,Species,Atractocarpus hirtus,1008722-1
97,1008723-1,21.513500213623,241.747497558594,24.2544994354248,18.0497493743896,1894.77746582031,84.5402526855469,1124.57775878906,117.775749206543,534.451538085938,626.557495117188,3.84612536430359,1792.66662597656,55.5416679382324,274.538452148438,1947.75,53.9375,21.375,-16.6,145.316667,3,"[3, 11, 14, 2, 1, 0]",Atractocarpus merikin,Atractocarpus merikin,Species,Atractocarpus merikin,1008723-1
98,1008724-1,24.831750869751,186.189254760742,26.839750289917,22.2735004425049,1762.27819824219,95.7642517089844,1064.83520507812,55.0929985046387,159.742385864258,146.020004272461,1.72935807704926,1254.64587402344,56.3333320617676,200.39582824707,2795.25,41.1333351135254,18.75,-15.123473,144.868241,3,"[3, 2, 1, 0, 11, 14, 15]",Atractocarpus sessilis,Atractocarpus sessilis,Species,Atractocarpus sessilis,1008724-1
99,1008734-1,24.9424991607666,130.542999267578,26.5774993896484,23.27174949646,1702.43823242188,37.4832496643066,657.818725585938,281.287750244141,0.346260398626328,1.46749997138977,0.0952670872211456,,,,1903.0,,29.0,-19.14667,-178.58361,0,[0],Atractocarpus tenuiflorus,Atractocarpus tenuiflorus,Species,Atractocarpus tenuiflorus,1008734-1
100,1008825-1,24.4251251220703,146.948257446289,26.314374923706048,22.4939994812012,1935.651733398435,30.0763750076294,633.633972167969,366.715759277344,239.85595703125,299.498748779297,2.98125171661377,3911.05639648438,58.3363094329834,497.3125,1321.5,65.7809543609619,27.125,20.5698585,-74.90834050000001,1,"[3, 1, 2]",Mazaea shaferi,Mazaea shaferi,Species,Mazaea shaferi,1008825-1
101,1008845-1,23.2472496032715,329.337005615234,26.78125,18.5314998626709,509.497985839844,88.1427536010742,292.902008056641,17.6299991607666,355.127410888672,400.907501220703,1.43511509895325,955.9375,66.5833358764648,111.375,1063.75,27.5,18.0625,-22.51,31.03,6,[6],Pavetta tschikonderi,Pavetta tschikonderi,Species,Pavetta tschikonderi,1008845-1
102,1009129-2,19.558500289917,224.002998352051,22.1767501831055,16.6219997406006,1645.27062988281,53.17950057983395,709.646759033203,163.24761962890648,784.368408203125,781.232482910156,2.10866355895996,2715.64282226562,50.4791679382324,347.0,1616.625,63.9285697937012,22.4375,-23.520139,-46.683049999999994,14,"[14, 15, 11, 3, 12, 1]",Rudgea gardenioides,Rudgea gardenioides,Species,Rudgea gardenioides,1009129-2
103,1009137-1,22.3159999847412,344.542999267578,25.710750579834,17.460750579834,2964.08349609375,79.8202514648438,1399.17700195312,62.2977485656738,728.119140625,828.877502441406,3.85754919052124,2170.52075195312,52.375,261.5,2028.0,63.0625,24.875,22.010889,92.344814,2,"[12, 11, 2]",Morinda angustifolia,Morinda angustifolia,Species,Morinda angustifolia,1009137-1
104,1010049-2,19.7882499694824,53.3147506713867,20.2865009307861,19.0594997406006,2914.01708984375,39.6230010986328,1056.18579101562,308.255737304688,1263.64819335938,1285.98498535156,7.64777851104736,3825.125,52.8125,549.375,1653.25,81.625,27.875,0.126114,-76.576517,1,"[3, 9, 1, 12, 15, 29, 2, 0, 6]",Condaminea corymbosa,Condaminea corymbosa,Species,Condaminea corymbosa,1010049-2
105,1010318-1,9.85900020599365,320.993743896484,13.8500003814697,5.69525003433228,1177.48400878906,13.2067499160767,355.913513183594,250.869995117188,244.28254699707,330.929992675781,3.78870153427124,3444.04174804688,55.7916679382324,952.583312988281,1180.75,99.8125,26.125,-43.27893,172.1,15,[15],Coprosma pedicellata,Coprosma pedicellata,Species,Coprosma pedicellata,1010318-1
106,1010476-1,24.66012477874755,78.34675216674805,25.66487503051755,23.61425018310545,2992.40161132812,42.868501663208,1144.9826049804701,292.8995056152345,247.324096679688,260.466247558594,0.7526867389678955,2017.5,49.5729160308838,268.65625,3032.625,49.5625,21.0,2.4866665,-73.03138899999999,2,"[2, 1, 15, 3]",Rustia thibaudioides,Rustia thibaudioides,Species,Rustia thibaudioides,1010476-1
107,1010547-2,19.1702499389648,63.75862503051761,19.9357490539551,17.9680004119873,4226.185546875,44.10287475585935,1418.75366210938,416.981750488281,1376.00830078125,1177.90002441406,7.42145490646362,5385.69677734375,52.9583320617676,576.488891601562,2333.0,91.46875,30.125,9.8045855,-83.783333,1,"[2, 15, 1, 3, 12]",Notopleura aggregata,Notopleura aggregata,Species,Notopleura aggregata,1010547-2
108,101082-1,16.0909996032715,339.196014404297,20.1784992218018,11.6437501907349,531.529724121094,46.5185012817383,214.310745239258,72.4217529296875,294.2880859375,394.415008544922,2.77301263809204,1820.26196289062,64.5714263916016,248.0,2554.75,47.0,16.9375,-33.98055,19.92,7,"[7, 9, 5, 6, 14, 8]",Schizoglossum aschersonianum,Schizoglossum aschersonianum,Species,Schizoglossum aschersonianum,101082-1
109,101091-1,14.851875305175799,380.4683685302735,19.07100009918215,9.454249858856201,837.0550231933595,65.71862411499025,382.9112396240235,49.08787536621095,1457.0415649414049,1524.2637329101549,2.92047894001007,1776.28125,58.7430553436279,208.53125,1711.125,50.1875,21.40625,-29.6293015,29.448022,12,"[12, 5, 14, 15, 7]",Schizoglossum bidens,Schizoglossum bidens,Species,Schizoglossum bidens,101091-1
110,1011153-1,22.347499847412152,79.7032470703125,23.268624305725098,21.2606248855591,2642.53393554688,57.79787445068355,1111.68725585938,160.012870788574,639.9099731445315,658.3462524414065,2.062919795513155,2741.72924804688,48.1041660308838,416.977783203125,4753.5,60.1875,25.1875,0.628333,10.5038515,3,"[3, 2, 1, 15]",Chassalia petitiana,Chassalia petitiana,Species,Chassalia petitiana,1011153-1
111,101127-1,15.007249832153299,464.65388488769497,20.4038743972778,8.550625085830665,848.7715148925755,70.16450119018555,421.8684997558595,37.6047496795654,1492.5374145507799,1571.8775024414049,3.2803862243890767,1431.9708251953125,67.86666679382326,195.06735610961937,1648.0,41.9729166030884,18.53125,-29.193391,27.31286,7,"[7, 12]",Schizoglossum elingue,Schizoglossum elingue,Species,Schizoglossum elingue,101127-1
112,101145-1,21.9917507171631,295.186248779297,25.5657501220703,17.786750793457,614.69775390625,75.6524963378906,294.0,28.4869995117188,407.950134277344,412.167510986328,1.0324444770813,1233.73327636719,66.2291641235352,135.777770996094,2790.0,37.8125,18.75,-25.125,31.375,6,"[6, 11, 5]",Schizoglossum garcianum,Schizoglossum garcianum,Species,Schizoglossum garcianum,101145-1
